participant_id,exercise_type,user_weight_kg,user_height_cm,user_age,user_gender,duration_sec,total_reps,valid_reps,invalid_reps,valid_rep_ratio,avg_rom_deg,rep_velocity,peak_angular_velocity,rom_completeness_ratio,torso_inclination_angle,rep_cadence_variance,k_base_kcal,target_multiplier_m,target_kcal
ATHLETE_018,jumping_jack,75.8,191.8,51,male,134.0,45,35,10,0.778,142.8,20.14,224.8,1.19,34.2,0.421,21.188,1.2147,25.737
ATHLETE_019,jumping_jack,89.7,152.6,23,female,98.4,24,23,1,0.958,103.3,14.63,248.8,0.861,6.9,1.2,14.348,1.1386,16.336
ATHLETE_019,pushup,89.7,152.6,23,female,191.6,62,52,10,0.839,107.2,19.41,202.8,0.975,85.3,0.325,27.938,1.0682,29.844
ATHLETE_019,jumping_jack,89.7,152.6,23,female,44.9,14,13,1,0.929,116.7,18.72,180.9,0.972,13.1,0.219,6.542,1.0564,6.911
ATHLETE_019,squat,89.7,152.6,23,female,228.4,63,52,11,0.825,87.9,16.55,178.4,0.799,15.5,0.169,27.058,0.953,25.786
ATHLETE_019,squat,89.7,152.6,23,female,227.6,77,74,3,0.961,100.0,20.3,183.5,0.909,20.2,1.2,26.96,1.0725,28.914
ATHLETE_019,pushup,89.7,152.6,23,female,48.9,13,12,1,0.923,101.8,15.94,175.9,0.926,80.3,0.275,7.136,1.0206,7.283
ATHLETE_019,jumping_jack,89.7,152.6,23,female,100.9,25,23,2,0.92,123.0,14.86,153.5,1.025,20.5,0.416,14.715,0.9764,14.368
ATHLETE_019,pushup,89.7,152.6,23,female,30.4,9,8,1,0.889,111.0,17.79,161.8,1.009,88.6,0.135,4.426,1.0127,4.482
ATHLETE_019,squat,89.7,152.6,23,female,75.9,26,25,1,0.962,121.0,20.56,157.6,1.1,6.3,0.478,8.99,1.0455,9.399
ATHLETE_019,pushup,89.7,152.6,23,female,62.1,17,15,2,0.882,81.9,16.42,138.0,0.745,85.8,0.05,9.058,0.8864,8.029
ATHLETE_019,squat,89.7,152.6,23,female,212.5,57,46,11,0.807,114.1,16.09,226.2,1.037,15.0,0.053,25.173,1.1705,29.465
ATHLETE_019,pushup,89.7,152.6,23,female,136.0,45,43,2,0.956,71.9,19.85,200.6,0.654,85.4,0.05,19.836,1.0505,20.837
ATHLETE_019,pushup,89.7,152.6,23,female,55.4,19,15,4,0.789,67.1,20.59,169.4,0.61,77.8,0.197,8.071,0.9371,7.563
ATHLETE_019,pushup,89.7,152.6,23,female,215.3,51,49,2,0.961,95.9,14.21,206.6,0.872,85.2,0.126,31.391,1.0879,34.15
ATHLETE_019,jumping_jack,89.7,152.6,23,female,21.2,6,5,1,0.833,97.2,16.99,185.9,0.81,26.4,0.093,3.089,1.0007,3.091
ATHLETE_019,squat,89.7,152.6,23,female,126.1,40,32,8,0.8,95.0,19.03,155.2,0.864,13.7,0.298,14.94,0.968,14.463
ATHLETE_019,pushup,89.7,152.6,23,female,61.4,14,11,3,0.786,125.8,13.67,178.0,1.143,77.5,0.05,8.959,1.0093,9.042
ATHLETE_019,jumping_jack,89.7,152.6,23,female,120.1,34,31,3,0.912,110.9,16.99,192.3,0.924,20.0,0.275,17.509,1.0581,18.526
ATHLETE_019,squat,89.7,152.6,23,female,36.7,11,9,2,0.818,120.8,17.97,213.1,1.098,13.8,0.372,4.35,1.1506,5.005
ATHLETE_019,jumping_jack,89.7,152.6,23,female,206.9,60,52,8,0.867,156.0,17.4,168.7,1.3,28.8,0.05,30.168,1.1143,33.615
ATHLETE_019,squat,89.7,152.6,23,female,85.6,22,18,4,0.818,82.8,15.41,151.4,0.753,29.2,0.244,10.144,0.9149,9.281
ATHLETE_019,squat,89.7,152.6,23,female,237.2,71,66,5,0.93,93.8,17.96,166.9,0.853,34.9,0.05,28.095,0.9763,27.428
ATHLETE_019,squat,89.7,152.6,23,female,149.6,45,42,3,0.933,100.2,18.04,184.5,0.911,27.4,0.057,17.727,1.0275,18.215
ATHLETE_019,squat,89.7,152.6,23,female,109.0,30,25,5,0.833,110.4,16.51,134.9,1.004,8.1,0.103,12.912,0.901,11.634
ATHLETE_019,pushup,89.7,152.6,23,female,87.1,27,26,1,0.963,89.2,18.61,155.4,0.81,87.2,0.205,12.694,0.9461,12.01
ATHLETE_019,squat,89.7,152.6,23,female,163.7,41,37,4,0.902,132.9,15.03,183.7,1.208,12.2,0.071,19.391,1.1261,21.837
ATHLETE_019,squat,89.7,152.6,23,female,66.3,15,14,1,0.933,93.7,13.58,152.3,0.851,14.8,0.357,7.852,0.9186,7.212
ATHLETE_019,pushup,89.7,152.6,23,female,49.5,15,12,3,0.8,112.6,18.17,238.6,1.023,91.3,0.05,7.221,1.1834,8.545
ATHLETE_019,pushup,89.7,152.6,23,female,216.4,62,57,5,0.919,89.4,17.19,176.5,0.813,84.4,1.2,31.547,1.0047,31.697
ATHLETE_019,squat,89.7,152.6,23,female,100.8,34,29,5,0.853,81.4,20.24,123.5,0.74,23.6,0.333,11.941,0.9193,10.977
ATHLETE_019,pushup,89.7,152.6,23,female,84.1,23,19,4,0.826,105.4,16.41,165.5,0.958,91.4,0.053,12.263,1.0022,12.29
ATHLETE_019,pushup,89.7,152.6,23,female,211.7,61,52,9,0.852,101.5,17.29,138.3,0.922,64.5,0.397,30.872,0.9265,28.603
ATHLETE_019,pushup,89.7,152.6,23,female,198.9,69,66,3,0.957,89.7,20.82,195.1,0.816,78.0,0.324,28.998,1.0687,30.99
ATHLETE_019,pushup,89.7,152.6,23,female,207.1,53,49,4,0.925,125.2,15.36,182.4,1.138,90.2,0.188,30.191,1.0974,33.132
ATHLETE_019,squat,89.7,152.6,23,female,214.4,64,53,11,0.828,103.9,17.91,122.7,0.945,3.1,0.279,25.401,0.9322,23.679
ATHLETE_019,pushup,89.7,152.6,23,female,193.1,46,40,6,0.87,143.0,14.29,186.5,1.3,78.3,0.332,28.159,1.1355,31.974
ATHLETE_019,pushup,89.7,152.6,23,female,80.3,26,22,4,0.846,92.2,19.43,125.6,0.839,83.1,0.213,11.706,0.9249,10.827
ATHLETE_019,pushup,89.7,152.6,23,female,193.6,53,46,7,0.868,84.1,16.43,161.8,0.765,86.1,1.2,28.225,0.9251,26.111
ATHLETE_019,squat,89.7,152.6,23,female,231.5,67,56,11,0.836,106.8,17.37,197.9,0.971,21.4,0.243,27.423,1.0702,29.349
ATHLETE_019,pushup,89.7,152.6,23,female,158.7,45,37,8,0.822,143.0,17.01,208.1,1.3,89.8,0.382,23.143,1.2,27.771
ATHLETE_020,squat,58.0,186.0,29,male,85.6,36,26,10,0.722,104.2,25.24,295.4,0.947,31.0,0.162,10.318,1.2608,13.009
ATHLETE_020,squat,58.0,186.0,29,male,20.3,7,5,2,0.714,90.8,20.71,330.5,0.825,21.3,0.05,2.446,1.1997,2.934
ATHLETE_020,squat,58.0,186.0,29,male,227.7,83,69,14,0.831,96.7,21.87,309.9,0.879,26.1,0.127,27.454,1.1878,32.61
ATHLETE_020,jumping_jack,58.0,186.0,29,male,58.9,27,22,5,0.815,134.7,27.52,226.2,1.123,23.7,0.144,8.737,1.2719,11.112
ATHLETE_020,jumping_jack,58.0,186.0,29,male,152.6,62,51,11,0.823,112.2,24.39,311.8,0.935,20.9,0.05,22.64,1.24,28.074
ATHLETE_020,pushup,58.0,186.0,29,male,233.7,102,85,17,0.833,85.1,26.19,276.7,0.773,86.1,0.368,34.678,1.2583,43.634
ATHLETE_020,pushup,58.0,186.0,29,male,116.9,60,48,12,0.8,143.0,30.8,259.2,1.3,82.5,0.138,17.348,1.3943,24.188
ATHLETE_020,pushup,58.0,186.0,29,male,48.3,22,18,4,0.818,84.9,27.32,247.9,0.772,90.6,0.05,7.172,1.2485,8.954
ATHLETE_020,pushup,58.0,186.0,29,male,90.3,41,28,13,0.683,114.2,27.24,294.3,1.038,91.6,0.387,13.403,1.3084,17.536
ATHLETE_020,pushup,58.0,186.0,29,male,54.4,27,21,6,0.778,96.4,29.77,297.8,0.877,94.1,0.05,8.075,1.2376,9.994
ATHLETE_020,pushup,58.0,186.0,29,male,172.4,88,65,23,0.739,110.1,30.62,321.3,1.001,85.6,0.255,25.588,1.3338,34.129
ATHLETE_020,squat,58.0,186.0,29,male,225.5,101,74,27,0.733,108.9,26.87,263.7,0.99,22.4,0.284,27.196,1.2422,33.783
ATHLETE_020,jumping_jack,58.0,186.0,29,male,40.6,20,16,4,0.8,93.7,29.55,230.5,0.781,17.3,0.315,6.026,1.2239,7.375
ATHLETE_020,jumping_jack,58.0,186.0,29,male,47.9,21,17,4,0.81,108.8,26.3,285.7,0.907,15.5,0.05,7.11,1.2617,8.97
ATHLETE_020,jumping_jack,58.0,186.0,29,male,98.2,36,25,11,0.694,141.9,22.0,280.0,1.182,29.8,0.05,14.568,1.2895,18.786
ATHLETE_020,squat,58.0,186.0,29,male,116.2,47,37,10,0.787,91.4,24.27,283.9,0.831,16.0,0.183,14.009,1.2094,16.942
ATHLETE_020,pushup,58.0,186.0,29,male,21.2,10,8,2,0.8,116.1,28.33,264.5,1.055,95.0,0.053,3.143,1.3907,4.371
ATHLETE_020,pushup,58.0,186.0,29,male,198.2,74,58,16,0.784,94.8,22.4,276.9,0.862,75.9,0.466,29.419,1.2074,35.521
ATHLETE_020,jumping_jack,58.0,186.0,29,male,121.9,56,40,16,0.714,98.4,27.55,306.0,0.82,12.4,0.408,18.098,1.2275,22.214
ATHLETE_020,pushup,58.0,186.0,29,male,215.7,97,76,21,0.784,108.5,26.99,271.9,0.987,94.6,0.05,32.004,1.3367,42.778
ATHLETE_020,pushup,58.0,186.0,29,male,106.1,51,40,11,0.784,80.7,28.83,297.7,0.734,78.4,0.444,15.752,1.2042,18.969
ATHLETE_020,squat,58.0,186.0,29,male,123.4,63,46,17,0.73,116.1,30.63,315.8,1.055,16.8,0.944,14.879,1.3664,20.331
ATHLETE_020,squat,58.0,186.0,29,male,26.8,13,9,4,0.692,104.2,29.12,292.7,0.948,24.7,0.05,3.229,1.2651,4.086
ATHLETE_020,pushup,58.0,186.0,29,male,106.2,43,36,7,0.837,115.3,24.29,274.3,1.049,81.5,0.678,15.766,1.2812,20.199
ATHLETE_020,pushup,58.0,186.0,29,male,71.4,28,19,9,0.679,92.7,23.53,256.7,0.842,87.5,0.675,10.594,1.1694,12.389
ATHLETE_020,jumping_jack,58.0,186.0,29,male,24.6,9,6,3,0.667,111.1,21.95,236.7,0.926,20.7,0.102,3.651,1.149,4.195
ATHLETE_020,pushup,58.0,186.0,29,male,163.7,60,47,13,0.783,105.4,21.99,290.2,0.958,88.7,0.675,24.298,1.2707,30.876
ATHLETE_020,jumping_jack,58.0,186.0,29,male,60.5,26,19,7,0.731,96.3,25.77,260.1,0.802,36.6,0.081,8.983,1.2069,10.841
ATHLETE_020,squat,58.0,186.0,29,male,172.2,73,60,13,0.822,76.0,25.43,337.1,0.691,19.5,0.602,20.765,1.1557,23.998
ATHLETE_020,jumping_jack,58.0,186.0,29,male,210.6,76,63,13,0.829,119.8,21.65,239.4,0.998,25.4,0.251,31.256,1.233,38.54
ATHLETE_020,pushup,58.0,186.0,29,male,112.6,48,35,13,0.729,99.6,25.57,256.2,0.905,80.6,0.155,16.717,1.2046,20.137
ATHLETE_020,jumping_jack,58.0,186.0,29,male,151.9,75,61,14,0.813,132.5,29.62,213.1,1.104,8.2,0.172,22.548,1.2679,28.589
ATHLETE_020,squat,58.0,186.0,29,male,31.9,14,10,4,0.714,96.2,26.34,288.4,0.874,7.2,0.179,3.845,1.2022,4.623
ATHLETE_020,pushup,58.0,186.0,29,male,130.8,65,49,16,0.754,124.3,29.82,267.7,1.13,84.3,0.104,19.409,1.4,27.173
ATHLETE_020,jumping_jack,58.0,186.0,29,male,146.9,58,42,16,0.724,105.8,23.68,313.7,0.882,28.4,0.186,21.807,1.2054,26.286
ATHLETE_020,jumping_jack,58.0,186.0,29,male,115.1,55,43,12,0.782,108.6,28.67,322.0,0.905,37.4,0.05,17.08,1.2589,21.502
ATHLETE_020,jumping_jack,58.0,186.0,29,male,176.7,68,48,20,0.706,103.1,23.1,286.2,0.859,24.3,0.318,26.217,1.2051,31.593
ATHLETE_020,jumping_jack,58.0,186.0,29,male,77.8,29,22,7,0.759,81.5,22.38,307.0,0.679,2.2,0.359,11.539,1.1234,12.962
ATHLETE_020,pushup,58.0,186.0,29,male,66.1,25,21,4,0.84,114.9,22.69,307.7,1.044,76.8,0.05,9.809,1.2625,12.384
ATHLETE_020,jumping_jack,58.0,186.0,29,male,32.6,16,12,4,0.75,131.4,29.48,286.1,1.095,17.1,0.05,4.833,1.3578,6.563
ATHLETE_021,jumping_jack,76.8,179.9,22,male,77.0,18,12,6,0.667,109.7,14.02,202.0,0.914,17.7,0.11,12.751,1.0272,13.097
ATHLETE_021,squat,76.8,179.9,22,male,64.1,16,13,3,0.812,99.2,14.98,127.5,0.902,25.4,0.211,8.618,0.9132,7.87
ATHLETE_021,squat,76.8,179.9,22,male,165.1,41,33,8,0.805,107.8,14.9,205.3,0.98,24.3,0.346,22.212,1.0875,24.156
ATHLETE_021,jumping_jack,76.8,179.9,22,male,120.2,41,29,12,0.707,131.3,20.47,218.0,1.094,4.4,0.494,19.892,1.2083,24.037
ATHLETE_021,pushup,76.8,179.9,22,male,40.3,12,8,4,0.667,119.6,17.86,194.7,1.088,89.3,0.18,6.674,1.0378,6.926
ATHLETE_021,squat,76.8,179.9,22,male,196.7,53,43,10,0.811,93.6,16.17,151.4,0.851,27.6,0.212,26.458,0.8924,23.61
ATHLETE_021,jumping_jack,76.8,179.9,22,male,109.3,36,26,10,0.722,139.1,19.76,182.4,1.159,30.5,0.099,18.099,1.0743,19.444
ATHLETE_021,pushup,76.8,179.9,22,male,212.4,72,59,13,0.819,117.8,20.34,157.5,1.071,79.7,0.214,35.154,1.0334,36.327
ATHLETE_021,squat,76.8,179.9,22,male,29.0,9,7,2,0.778,109.4,18.61,158.3,0.995,27.8,0.177,3.902,1.0062,3.927
ATHLETE_021,squat,76.8,179.9,22,male,60.3,18,13,5,0.722,71.6,17.91,133.6,0.651,15.9,0.096,8.111,0.8546,6.931
ATHLETE_021,jumping_jack,76.8,179.9,22,male,111.3,36,29,7,0.806,104.8,19.41,202.4,0.873,31.1,0.162,18.418,1.1226,20.677
ATHLETE_021,pushup,76.8,179.9,22,male,229.3,64,53,11,0.828,112.7,16.75,189.0,1.024,95.0,0.188,37.96,1.0221,38.797
ATHLETE_021,squat,76.8,179.9,22,male,31.5,10,8,2,0.8,139.1,19.08,130.0,1.265,20.2,0.825,4.23,1.0144,4.291
ATHLETE_021,squat,76.8,179.9,22,male,62.0,18,14,4,0.778,96.0,17.41,174.1,0.873,23.5,0.077,8.343,1.0167,8.482
ATHLETE_021,squat,76.8,179.9,22,male,63.4,19,15,4,0.789,109.4,17.97,165.0,0.994,19.9,0.141,8.533,1.0005,8.537
ATHLETE_021,squat,76.8,179.9,22,male,180.8,48,35,13,0.729,74.2,15.93,187.6,0.675,13.0,0.372,24.323,0.9557,23.246
ATHLETE_021,pushup,76.8,179.9,22,male,94.4,23,17,6,0.739,143.0,14.62,206.7,1.3,76.5,0.547,15.625,1.2014,18.771
ATHLETE_021,squat,76.8,179.9,22,male,34.0,9,7,2,0.778,74.7,15.89,190.1,0.679,22.9,0.362,4.57,0.9511,4.346
ATHLETE_021,squat,76.8,179.9,22,male,141.3,45,32,13,0.711,121.2,19.11,153.9,1.102,9.6,0.39,18.998,0.9908,18.824
ATHLETE_021,jumping_jack,76.8,179.9,22,male,227.5,75,54,21,0.72,99.3,19.78,231.0,0.828,30.8,1.152,37.653,1.12,42.172
ATHLETE_021,squat,76.8,179.9,22,male,128.1,41,35,6,0.854,102.5,19.2,181.8,0.932,11.0,0.096,17.23,1.0662,18.37
ATHLETE_021,jumping_jack,76.8,179.9,22,male,160.4,43,31,12,0.721,106.1,16.09,157.6,0.884,20.3,0.159,26.548,0.9491,25.196
ATHLETE_021,squat,76.8,179.9,22,male,106.9,29,21,8,0.724,79.6,16.28,143.3,0.724,10.5,0.301,14.377,0.8782,12.625
ATHLETE_021,jumping_jack,76.8,179.9,22,male,170.4,40,34,6,0.85,110.0,14.09,146.4,0.917,17.2,1.027,28.205,0.9472,26.716
ATHLETE_021,pushup,76.8,179.9,22,male,87.2,22,16,6,0.727,70.3,15.14,213.3,0.639,95.0,0.132,14.433,0.9987,14.414
ATHLETE_021,pushup,76.8,179.9,22,male,181.3,61,44,17,0.721,115.9,20.18,107.5,1.054,77.9,0.311,30.019,0.9575,28.743
ATHLETE_021,squat,76.8,179.9,22,male,21.0,5,3,2,0.6,92.5,14.29,167.0,0.841,7.1,0.84,2.823,0.9093,2.567
ATHLETE_021,squat,76.8,179.9,22,male,158.4,40,32,8,0.8,75.7,15.15,146.2,0.688,11.2,0.313,21.305,0.8727,18.593
ATHLETE_021,jumping_jack,76.8,179.9,22,male,106.0,35,29,6,0.829,97.8,19.82,201.5,0.815,17.0,0.083,17.541,1.0534,18.478
ATHLETE_021,squat,76.8,179.9,22,male,60.4,19,13,6,0.684,84.3,18.89,228.3,0.767,32.4,0.147,8.118,1.1098,9.01
ATHLETE_021,squat,76.8,179.9,22,male,128.8,32,27,5,0.844,87.8,14.9,194.2,0.798,10.5,0.09,17.329,1.019,17.659
ATHLETE_021,jumping_jack,76.8,179.9,22,male,212.2,58,46,12,0.793,110.4,16.4,219.3,0.92,24.0,0.414,35.123,1.1146,39.148
ATHLETE_021,pushup,76.8,179.9,22,male,134.6,45,37,8,0.822,105.5,20.06,183.2,0.959,95.0,0.096,22.279,1.0058,22.409
ATHLETE_021,pushup,76.8,179.9,22,male,28.9,7,5,2,0.714,89.6,14.55,115.5,0.814,59.0,0.11,4.779,0.8834,4.222
ATHLETE_021,pushup,76.8,179.9,22,male,209.3,73,62,11,0.849,92.9,20.93,171.6,0.845,89.5,0.435,34.639,0.9737,33.727
ATHLETE_021,pushup,76.8,179.9,22,male,201.6,50,42,8,0.84,102.7,14.88,217.4,0.934,90.5,0.569,33.366,1.1396,38.026
ATHLETE_021,pushup,76.8,179.9,22,male,144.6,41,30,11,0.732,96.4,17.01,143.9,0.876,95.0,0.063,23.934,0.9416,22.536
ATHLETE_021,pushup,76.8,179.9,22,male,59.6,17,14,3,0.824,116.5,17.13,199.2,1.059,84.7,0.364,9.858,1.1045,10.889
ATHLETE_021,squat,76.8,179.9,22,male,231.7,78,61,17,0.782,115.0,20.2,196.0,1.045,26.2,0.223,31.163,1.1153,34.757
ATHLETE_021,jumping_jack,76.8,179.9,22,male,54.9,18,13,5,0.722,109.1,19.68,124.5,0.91,32.8,0.208,9.084,0.925,8.403
ATHLETE_022,squat,93.9,180.9,39,male,84.6,20,15,5,0.75,97.0,14.18,127.9,0.882,26.9,0.05,11.965,0.8513,10.186
ATHLETE_022,pushup,93.9,180.9,39,male,76.7,20,16,4,0.8,120.5,15.64,102.4,1.095,86.6,0.05,13.355,0.938,12.527
ATHLETE_022,jumping_jack,93.9,180.9,39,male,184.2,43,29,14,0.674,80.5,14.01,197.5,0.671,26.8,0.16,32.049,0.9376,30.048
ATHLETE_022,squat,93.9,180.9,39,male,224.9,62,47,15,0.758,80.8,16.54,154.0,0.734,1.0,0.208,31.803,0.8989,28.588
ATHLETE_022,jumping_jack,93.9,180.9,39,male,239.4,71,56,15,0.789,97.5,17.8,144.4,0.812,14.5,0.224,41.654,0.9305,38.759
ATHLETE_022,squat,93.9,180.9,39,male,22.5,5,3,2,0.6,92.0,13.31,148.1,0.836,23.1,0.05,3.186,0.8407,2.679
ATHLETE_022,squat,93.9,180.9,39,male,62.2,15,11,4,0.733,95.7,14.47,169.3,0.87,6.6,0.31,8.795,0.9558,8.406
ATHLETE_022,pushup,93.9,180.9,39,male,144.3,44,30,14,0.682,115.4,18.29,199.9,1.049,87.8,0.204,25.113,1.0848,27.243
ATHLETE_022,pushup,93.9,180.9,39,male,220.6,65,46,19,0.708,97.8,17.68,178.4,0.889,91.8,0.498,38.39,1.0205,39.176
ATHLETE_022,squat,93.9,180.9,39,male,196.8,63,45,18,0.714,118.8,19.21,80.0,1.08,14.2,0.205,27.822,0.9446,26.281
ATHLETE_022,pushup,93.9,180.9,39,male,219.7,64,50,14,0.781,129.3,17.48,166.1,1.176,82.3,0.236,38.234,1.0328,39.488
ATHLETE_022,pushup,93.9,180.9,39,male,112.3,28,19,9,0.679,110.9,14.96,143.3,1.008,81.8,0.142,19.541,0.9298,18.17
ATHLETE_022,pushup,93.9,180.9,39,male,50.6,11,8,3,0.727,139.6,13.03,199.0,1.269,86.7,0.411,8.813,1.1167,9.842
ATHLETE_022,squat,93.9,180.9,39,male,20.1,5,4,1,0.8,90.1,14.93,141.3,0.819,30.5,0.408,2.841,0.898,2.551
ATHLETE_022,pushup,93.9,180.9,39,male,52.7,13,9,4,0.692,91.3,14.81,115.8,0.83,84.7,0.553,9.166,0.8438,7.734
ATHLETE_022,pushup,93.9,180.9,39,male,113.8,31,21,10,0.677,128.6,16.34,151.7,1.169,93.6,0.841,19.805,1.0181,20.162
ATHLETE_022,pushup,93.9,180.9,39,male,105.8,27,20,7,0.741,99.4,15.31,150.3,0.904,91.8,0.594,18.411,0.9421,17.345
ATHLETE_022,squat,93.9,180.9,39,male,196.9,56,41,15,0.732,127.8,17.06,164.1,1.162,8.9,0.05,27.844,1.003,27.927
ATHLETE_022,jumping_jack,93.9,180.9,39,male,231.1,58,39,19,0.672,78.5,15.06,192.2,0.654,12.0,0.382,40.218,0.9237,37.149
ATHLETE_022,jumping_jack,93.9,180.9,39,male,232.4,67,53,14,0.791,105.8,17.3,154.1,0.882,4.1,0.079,40.439,0.9424,38.11
ATHLETE_022,pushup,93.9,180.9,39,male,105.3,25,18,7,0.72,88.7,14.24,180.0,0.807,81.0,0.11,18.325,0.9518,17.442
ATHLETE_022,jumping_jack,93.9,180.9,39,male,88.8,20,13,7,0.65,107.5,13.52,172.5,0.896,25.4,0.27,15.451,0.9571,14.787
ATHLETE_022,jumping_jack,93.9,180.9,39,male,206.4,44,32,12,0.727,118.3,12.79,176.1,0.986,33.7,0.15,35.92,1.0332,37.113
ATHLETE_022,squat,93.9,180.9,39,male,108.6,23,17,6,0.739,116.1,12.71,181.1,1.055,19.7,0.349,15.354,1.0381,15.94
ATHLETE_022,jumping_jack,93.9,180.9,39,male,75.0,21,17,4,0.81,128.8,16.81,156.1,1.074,29.6,0.05,13.046,1.0006,13.054
ATHLETE_022,squat,93.9,180.9,39,male,195.9,49,35,14,0.714,85.2,15.0,80.0,0.775,23.2,0.274,27.705,0.8516,23.593
ATHLETE_022,pushup,93.9,180.9,39,male,83.6,25,20,5,0.8,141.6,17.94,130.1,1.287,94.3,0.194,14.552,1.0044,14.616
ATHLETE_022,pushup,93.9,180.9,39,male,140.3,38,28,10,0.737,112.1,16.26,154.6,1.019,71.5,0.369,24.407,0.9979,24.355
ATHLETE_022,jumping_jack,93.9,180.9,39,male,231.4,62,43,19,0.694,96.7,16.08,80.0,0.805,18.2,1.073,40.26,0.883,35.548
ATHLETE_022,squat,93.9,180.9,39,male,115.4,30,20,10,0.667,143.0,15.6,158.0,1.3,34.1,0.068,16.319,1.0171,16.597
ATHLETE_022,jumping_jack,93.9,180.9,39,male,25.6,5,3,2,0.6,156.0,11.72,190.0,1.3,40.7,0.056,4.455,1.0504,4.68
ATHLETE_022,jumping_jack,93.9,180.9,39,male,51.6,11,8,3,0.727,120.9,12.78,120.7,1.008,27.4,0.133,8.987,0.8681,7.802
ATHLETE_022,squat,93.9,180.9,39,male,88.1,24,18,6,0.75,86.0,16.35,80.2,0.782,30.0,0.537,12.453,0.846,10.535
ATHLETE_022,pushup,93.9,180.9,39,male,77.8,21,16,5,0.762,91.9,16.2,162.1,0.835,91.8,0.12,13.535,0.9519,12.883
ATHLETE_022,squat,93.9,180.9,39,male,203.2,60,48,12,0.8,111.8,17.71,152.6,1.016,24.3,0.422,28.736,0.9997,28.728
ATHLETE_022,pushup,93.9,180.9,39,male,227.4,69,53,16,0.768,86.1,18.21,184.4,0.783,77.9,0.058,39.566,1.0333,40.884
ATHLETE_022,squat,93.9,180.9,39,male,75.5,19,14,5,0.737,103.7,15.11,169.2,0.943,33.5,0.19,10.668,1.0052,10.723
ATHLETE_022,squat,93.9,180.9,39,male,71.3,21,14,7,0.667,127.0,17.67,183.4,1.154,26.1,0.431,10.083,1.0783,10.873
ATHLETE_022,pushup,93.9,180.9,39,male,63.3,18,14,4,0.778,84.5,17.05,141.4,0.769,95.0,0.189,11.02,0.8681,9.566
ATHLETE_022,jumping_jack,93.9,180.9,39,male,24.3,7,5,2,0.714,124.3,17.27,182.7,1.036,17.9,0.065,4.231,1.028,4.35
ATHLETE_023,squat,65.5,163.2,39,female,94.6,29,14,15,0.483,122.1,18.4,169.9,1.11,11.3,0.24,9.383,1.0582,9.929
ATHLETE_023,jumping_jack,65.5,163.2,39,female,60.7,18,7,11,0.389,114.2,17.8,233.9,0.952,8.3,0.137,7.41,1.1289,8.365
ATHLETE_023,squat,65.5,163.2,39,female,130.1,46,19,27,0.413,103.8,21.22,270.8,0.943,12.7,0.281,12.905,1.1366,14.668
ATHLETE_023,squat,65.5,163.2,39,female,68.1,24,10,14,0.417,121.5,21.13,272.0,1.105,8.1,0.05,6.76,1.2182,8.235
ATHLETE_023,jumping_jack,65.5,163.2,39,female,98.6,36,15,21,0.417,107.4,21.91,239.5,0.895,9.3,0.174,12.039,1.1627,13.998
ATHLETE_023,pushup,65.5,163.2,39,female,148.4,43,20,23,0.465,84.0,17.39,252.8,0.764,92.4,0.535,18.115,1.0534,19.083
ATHLETE_023,pushup,65.5,163.2,39,female,146.2,59,25,34,0.424,108.3,24.22,219.3,0.985,79.0,0.05,17.849,1.1777,21.021
ATHLETE_023,pushup,65.5,163.2,39,female,135.6,48,20,28,0.417,102.6,21.23,243.0,0.933,78.1,0.212,16.561,1.1491,19.031
ATHLETE_023,jumping_jack,65.5,163.2,39,female,199.8,81,37,44,0.457,142.1,24.33,146.6,1.184,9.5,0.872,24.393,1.0304,25.135
ATHLETE_023,pushup,65.5,163.2,39,female,69.3,20,9,11,0.45,85.2,17.31,222.1,0.774,88.3,0.947,8.467,1.0169,8.609
ATHLETE_023,pushup,65.5,163.2,39,female,27.5,9,4,5,0.444,122.9,19.62,247.8,1.117,76.4,0.05,3.36,1.22,4.099
ATHLETE_023,squat,65.5,163.2,39,female,203.0,86,39,47,0.453,117.5,25.42,152.7,1.068,25.7,0.531,20.139,0.9926,19.991
ATHLETE_023,squat,65.5,163.2,39,female,153.5,57,26,31,0.456,118.9,22.28,287.9,1.081,23.5,0.085,15.227,1.2155,18.509
ATHLETE_023,squat,65.5,163.2,39,female,126.2,45,21,24,0.467,138.3,21.39,158.0,1.257,15.5,0.334,12.524,1.0198,12.772
ATHLETE_023,pushup,65.5,163.2,39,female,54.7,20,9,11,0.45,103.6,21.96,223.8,0.942,80.1,0.385,6.673,1.1067,7.386
ATHLETE_023,squat,65.5,163.2,39,female,161.6,48,23,25,0.479,78.6,17.82,182.3,0.714,1.7,0.697,16.031,0.9106,14.598
ATHLETE_023,squat,65.5,163.2,39,female,198.2,64,27,37,0.422,76.3,19.37,230.3,0.693,10.7,0.502,19.667,1.024,20.139
ATHLETE_023,squat,65.5,163.2,39,female,94.6,31,14,17,0.452,109.9,19.66,251.9,0.999,16.4,0.257,9.388,1.1733,11.015
ATHLETE_023,pushup,65.5,163.2,39,female,164.0,69,33,36,0.478,106.9,25.24,263.8,0.972,82.5,0.279,20.026,1.1715,23.46
ATHLETE_023,pushup,65.5,163.2,39,female,153.7,52,22,30,0.423,113.0,20.3,183.9,1.028,95.0,0.163,18.768,1.0463,19.637
